chrom_PE	start_PE	stop_PE	ID	gene	chrom_region	start_region	stop_region	MIM.Number	total_gene_name	Phenotypes	genetic.category	gene.score	syndromic
chr15	44518654	44518864	NMD_in	CTDSPL2	chr15	44514844	44519168	618739	CTDSPL2, SCP4	NA	NA	NA	NA
chr15	45362297	45362402	NMD_in	GATM	chr15	45362221	45363899	602360	GATM, AGAT, CCDS3, FRTS1	Cerebral creatine deficiency syndrome 3, 612718 (3), Autosomal recessive; Fanconi renotubular syndrome 1, 134600 (3), Autosomal dominant	Syndromic	NA	1
chr15	48427882	48427943	NMD_in	FBN1	chr15	48427773	48428345	134797	FBN1, MFS1, WMS2, SSKS, GPHYSD2, ACMICD, ECTOL1, MFLS	Geleophysic dysplasia 2, 614185 (3), Autosomal dominant; Weill-Marchesani syndrome 2, dominant, 608328 (3), Autosomal dominant; Ectopia lentis, familial, 129600 (3), Autosomal dominant; MASS syndrome, 604308 (3), Autosomal dominant; Marfan lipodystrophy syndrome, 616914 (3), Autosomal dominant; Acromicric dysplasia, 102370 (3), Autosomal dominant; Marfan syndrome, 154700 (3), Autosomal dominant; Stiff skin syndrome, 184900 (3), Autosomal dominant	Rare Single Gene Mutation	2	0
chr15	49041659	49041773	NMD_in	SECISBP2L	chr15	49037769	49046275	615756	SECISBP2L, SBP2L, KIAA0256	NA	NA	NA	NA
chr15	50576774	50576821	NMD_in	TRPM7	chr15	50575919	50578638	605692	TRPM7, LTRPC7, CHAK, ALSPDC	{Amyotrophic lateral sclerosis-parkinsonism/dementia complex, susceptibility to}, 105500 (3), Autosomal dominant	NA	NA	NA
chr15	50730394	50730427	NMD_in	SPPL2A	chr15	50726377	50730964	608238	SPPL2A, IMP3, IMD86	Immunodeficiency 86, mycobacteriosis, 619549 (3), Autosomal recessive	NA	NA	NA
chr15	51469676	51469763	NMD_in	DMXL2	chr15	51466311	51471222	612186	DMXL2, RC3, KIAA0856, PEPNS, DFNA71, DEE81	Developmental and epileptic encephalopathy 81, 618663 (3), Autosomal recessive; ?Deafness, autosomal dominant 71, 617605 (3), Autosomal dominant; ?Polyendocrine-polyneuropathy syndrome, 616113 (3), Autosomal recessive	Rare Single Gene Mutation	2	0
chr15	51479496	51479614	NMD_in	DMXL2	chr15	51478347	51479947	612186	DMXL2, RC3, KIAA0856, PEPNS, DFNA71, DEE81	Developmental and epileptic encephalopathy 81, 618663 (3), Autosomal recessive; ?Deafness, autosomal dominant 71, 617605 (3), Autosomal dominant; ?Polyendocrine-polyneuropathy syndrome, 616113 (3), Autosomal recessive	Rare Single Gene Mutation	2	0
chr15	51496821	51496953	NMD_in	DMXL2	chr15	51495134	51498551	612186	DMXL2, RC3, KIAA0856, PEPNS, DFNA71, DEE81	Developmental and epileptic encephalopathy 81, 618663 (3), Autosomal recessive; ?Deafness, autosomal dominant 71, 617605 (3), Autosomal dominant; ?Polyendocrine-polyneuropathy syndrome, 616113 (3), Autosomal recessive	Rare Single Gene Mutation	2	0
chr15	51736758	51736834	NMD_in	LYSMD2	chr15	51725121	51737349	NA	NA	NA	NA	NA	NA
chr15	51906435	51906507	NMD_in	TMOD3	chr15	51902036	51908775	605112	TMOD3	NA	NA	NA	NA
chr15	56652758	56653598	NMD_in	ZNF280D	chr15	56642997	56654197	NA	NA	NA	NA	NA	NA
chr15	56667996	56668240	NMD_in	ZNF280D	chr15	56666986	56668822	NA	NA	NA	NA	NA	NA
chr15	56692023	56692181	NMD_in	ZNF280D	chr15	56689470	56693097	NA	NA	NA	NA	NA	NA
chr15	57072652	57072713	NMD_in	TCF12	chr15	57063823	57091788	600480	TCF12, HTF4, CRS3, HH26	Craniosynostosis 3, 615314 (3), Autosomal dominant; Hypogonadotropic hypogonadism 26 with or without anosmia, 619718 (3), Autosomal recessive, Autosomal dominant	NA	NA	NA
chr15	59057854	59057879	NMD_in	RNF111	chr15	59055845	59058355	605840	RNF111	NA	NA	NA	NA
chr15	59650354	59650470	NMD_in	GTF2A2	chr15	59642262	59650668	600519	GTF2A2, TF2A2	NA	NA	NA	NA
chr15	59678747	59678833	NMD_in	BNIP2	chr15	59678087	59679591	603292	BNIP2, NIP2	NA	NA	NA	NA
chr15	61867857	61867946	NMD_in	VPS13C	chr15	61863528	61868658	608879	VPS13C, KIAA1421, PARK23	Parkinson disease 23, autosomal recessive, early onset, 616840 (3), Autosomal recessive	NA	NA	NA
chr15	62011727	62011781	NMD_in	VPS13C	chr15	62010599	62012106	608879	VPS13C, KIAA1421, PARK23	Parkinson disease 23, autosomal recessive, early onset, 616840 (3), Autosomal recessive	NA	NA	NA
chr15	62040882	62040907	NMD_in	VPS13C	chr15	62035052	62041323	608879	VPS13C, KIAA1421, PARK23	Parkinson disease 23, autosomal recessive, early onset, 616840 (3), Autosomal recessive	NA	NA	NA
chr15	63061197	63061272	NMD_in	TPM1	chr15	63060939	63061712	191010	TPM1, CMH3, CMD1Y , LVNC9	Left ventricular noncompaction 9, 611878 (3), Autosomal dominant; Cardiomyopathy, hypertrophic, 3, 115196 (3), Autosomal dominant; Cardiomyopathy, dilated, 1Y, 611878 (3), Autosomal dominant	NA	NA	NA
chr15	63534328	63534479	NMD_in	USP3	chr15	63532707	63537024	604728	USP3	NA	NA	NA	NA
chr15	63562178	63562205	NMD_in	USP3	chr15	63559970	63562894	604728	USP3	NA	NA	NA	NA
chr15	64132217	64132351	NMD_in	SNX1	chr15	64131892	64134663	601272	SNX1, SNX1A	NA	NA	NA	NA
chr15	65455653	65455840	NMD_in	DPP8	chr15	65454415	65456224	606819	DPP8	NA	NA	NA	NA
chr15	65912461	65912557	NMD_in	MEGF11	chr15	65912200	65913736	612454	MEGF11, KIAA1781	NA	Rare Single Gene Mutation	2	0
chr15	66533098	66533111	NMD_in	ZWILCH	chr15	66533013	66535932	609984	ZWILCH	NA	Rare Single Gene Mutation	2	0
chr15	67067277	67067377	NMD_in	SMAD3	chr15	67066360	67164894	603109	SMAD3, MADH3, LDS3	Loeys-Dietz syndrome 3, 613795 (3), Autosomal dominant	NA	NA	NA
chr15	67700966	67701014	NMD_in	MAP2K5	chr15	67693568	67703336	602520	MAP2K5, PRKMK5, MEK5, MAPKK5	NA	NA	NA	NA
chr15	67784514	67784658	NMD_in	MAP2K5	chr15	67772752	67806645	602520	MAP2K5, PRKMK5, MEK5, MAPKK5	NA	NA	NA	NA
chr15	72203021	72203187	NMD_in	PKM	chr15	72202620	72206727	179050	PKM, PKM2, PK3, THBP1	NA	NA	NA	NA
chr15	72253949	72254069	NMD_in	PARP6	chr15	72253504	72254454	619439	PARP6	NA	NA	NA	NA
chr15	72257603	72257707	NMD_in	PARP6	chr15	72257440	72258036	619439	PARP6	NA	NA	NA	NA
chr15	72265670	72265682	NMD_in	PARP6	chr15	72265473	72265896	619439	PARP6	NA	NA	NA	NA
chr15	72306658	72306823	NMD_in	CELF6	chr15	72304794	72315844	612681	CELF6, BRUNOL6	NA	Rare Single Gene Mutation, Genetic Association	2	0
chr15	72362375	72362465	NMD_in	HEXA	chr15	72356617	72375719	606869	HEXA, TSD	[Hex A pseudodeficiency], 272800 (3), Autosomal recessive; GM2-gangliosidosis, several forms, 272800 (3), Autosomal recessive; Tay-Sachs disease, 272800 (3), Autosomal recessive	NA	NA	NA
chr15	72496790	72496857	NMD_in	ARIH1	chr15	72475014	72518066	605624	ARIH1, ARI, UBCH7BP	NA	NA	NA	NA
chr15	73564544	73564632	NMD_in	NPTN	chr15	73563257	73570149	612820	NPTN, SDFR1, GP55, NP55, GP65, NP65	NA	NA	NA	NA
chr15	73568833	73568869	NMD_in	NPTN	chr15	73563257	73570149	612820	NPTN, SDFR1, GP55, NP55, GP65, NP65	NA	NA	NA	NA
chr15	73569713	73569805	NMD_in	NPTN	chr15	73563257	73570149	612820	NPTN, SDFR1, GP55, NP55, GP65, NP65	NA	NA	NA	NA
chr15	73592418	73592495	NMD_in	NPTN	chr15	73592137	73597021	612820	NPTN, SDFR1, GP55, NP55, GP65, NP65	NA	NA	NA	NA
chr15	74454851	74454964	NMD_in	UBL7	chr15	74452378	74456551	609748	UBL7	NA	NA	NA	NA
chr15	75532579	75532658	NMD_in	PTPN9	chr15	75527261	75578713	600768	PTPN9	NA	NA	NA	NA
chr15	75852782	75852851	NMD_in	UBE2Q2	chr15	75843846	75854385	612501	UBE2Q2, LOC92912	NA	NA	NA	NA
chr15	75969129	75969224	NMD_in	NRG4	chr15	75961974	76009199	610894	NRG4, HRG4	NA	NA	NA	NA
chr15	76822399	76822495	NMD_in	SCAPER	chr15	76804633	76841733	611611	SCAPER, KIAA1454, IDDRP	Intellectual developmental disorder and retinitis pigmentosa, 618195 (3), Autosomal recessive	NA	NA	NA
chr15	77047096	77047218	NMD_in	TSPAN3	chr15	77046927	77052384	613134	TSPAN3	NA	NA	NA	NA
chr15	77482665	77482807	NMD_in	HMG20A	chr15	77479321	77482969	605534	HMG20A	NA	NA	NA	NA
chr15	78150174	78150306	NMD_in	IDH3A	chr15	78149430	78155212	601149	IDH3A, RP90	Retinitis pigmentosa 90, 619007 (3), Autosomal recessive	NA	NA	NA
chr15	79463694	79463759	NMD_in	MINAR1	chr15	79463321	79468186	618054	KIAA1024, MINAR1	NA	NA	NA	NA
chr15	80782709	80782910	NMD_in	CEMIP	chr15	80779614	80873537	608366	CEMIP, KIAA1199	NA	NA	NA	NA
chr15	82821711	82821839	NMD_in	WHAMM	chr15	82819488	82823099	612393	WHAMM, KIAA1971	NA	NA	NA	NA
chr15	83028616	83028728	NMD_in	BTBD1	chr15	83020762	83030135	608530	BTBD1	NA	NA	NA	NA
chr15	89322140	89322376	NMD_in	POLG	chr15	89322015	89322741	174763	POLG, POLG1, POLGA, PEO, SANDO, SCAE, MTDPS4A, MTDPS4B, MIRAS	Mitochondrial recessive ataxia syndrome (includes SANDO and SCAE), 607459 (3), Autosomal recessive; Mitochondrial DNA depletion syndrome 4B (MNGIE type), 613662 (3), Autosomal recessive; Mitochondrial DNA depletion syndrome 4A (Alpers type), 203700 (3), Autosomal recessive; Progressive external ophthalmoplegia, autosomal dominant 1, 157640 (3), Autosomal dominant; Progressive external ophthalmoplegia, autosomal recessive 1, 258450 (3), Autosomal recessive	NA	NA	NA
chr15	89332218	89332374	NMD_in	POLG	chr15	89330276	89333095	174763	POLG, POLG1, POLGA, PEO, SANDO, SCAE, MTDPS4A, MTDPS4B, MIRAS	Mitochondrial recessive ataxia syndrome (includes SANDO and SCAE), 607459 (3), Autosomal recessive; Mitochondrial DNA depletion syndrome 4B (MNGIE type), 613662 (3), Autosomal recessive; Mitochondrial DNA depletion syndrome 4A (Alpers type), 203700 (3), Autosomal recessive; Progressive external ophthalmoplegia, autosomal dominant 1, 157640 (3), Autosomal dominant; Progressive external ophthalmoplegia, autosomal recessive 1, 258450 (3), Autosomal recessive	NA	NA	NA
chr15	90214937	90215034	NMD_in	SEMA4B	chr15	90201735	90217438	617029	SEMA4B	NA	NA	NA	NA
chr15	90482701	90482748	NMD_in	IQGAP1	chr15	90482281	90483360	603379	IQGAP1, SAR1	NA	NA	NA	NA
chr15	90779969	90780000	NMD_in	BLM	chr15	90769586	90782821	604610	RECQL3, RECQ2, BLM, BS, MGRISCE1	Bloom syndrome, 210900 (3), Autosomal recessive	NA	NA	NA
chr15	91010476	91010528	NMD_in	VPS33B	chr15	91009846	91013803	608552	VPS33B	Arthrogryposis, renal dysfunction, and cholestasis 1, 208085 (3), Autosomal recessive	NA	NA	NA
chr15	92394960	92395200	NMD_in	ST8SIA2	chr15	92394162	92430048	602546	STX	NA	Rare Single Gene Mutation, Genetic Association, Functional	2	0
chr15	92442059	92442244	NMD_in	ST8SIA2	chr15	92438610	92444635	602546	STX	NA	Rare Single Gene Mutation, Genetic Association, Functional	2	0
chr15	92901378	92901530	NMD_in	CHD2	chr15	92901299	92924320	602119	CHD2, DEE94	Developmental and epileptic encephalopathy 94, 615369 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	1	0
chr15	92998148	92998260	NMD_in	CHD2	chr15	92997403	92998498	602119	CHD2, DEE94	Developmental and epileptic encephalopathy 94, 615369 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	1	0
chr15	99647464	99647609	NMD_in	MEF2A	chr15	99645764	99671322	600660	MEF2A, ADCAD1	{Coronary artery disease, autosomal dominant, 1}, 608320 (3), Autosomal dominant	NA	NA	NA
chr16	228332	228401	NMD_in	LUC7L	chr16	227336	229278	607782	LUC7L	NA	NA	NA	NA
chr16	497119	497224	NMD_in	RAB11FIP3	chr16	496859	503003	608738	RAB11FIP3, EFERIN, KIAA0665	NA	NA	NA	NA
chr16	646471	646607	NMD_in	MCRIP2	chr16	642249	647416	NA	NA	NA	NA	NA	NA
chr16	1519317	1519356	NMD_in	IFT140	chr16	1518357	1519880	614620	IFT140, KIAA0590, SRTD9, MZSDS, RP80	Short-rib thoracic dysplasia 9 with or without polydactyly, 266920 (3), Autosomal recessive; Retinitis pigmentosa 80, 617781 (3), Autosomal recessive	NA	NA	NA
chr16	1744977	1745102	NMD_in	MAPK8IP3	chr16	1743476	1747028	605431	MAPK8IP3, SYD2, JSAP1, JIP3, NEDBA	Neurodevelopmental disorder with or without variable brain abnormalities, 618443 (3), Autosomal dominant	NA	NA	NA
chr16	1781810	1781863	NMD_in	SPSB3	chr16	1781495	1782501	611659	SPSB3, SSB3	NA	NA	NA	NA
chr16	2113040	2113058	NMD_in	PKD1	chr16	2112963	2113160	601313	PKD1	Polycystic kidney disease 1, 173900 (3), Autosomal dominant	NA	NA	NA
chr16	2266952	2267217	NMD_in	RNPS1	chr16	2264760	2268054	606447	RNPS1	NA	NA	NA	NA
chr16	2759747	2760008	NMD_in	SRRM2	chr16	2759661	2760300	606032	SRRM2, SRM300, KIAA0324	NA	Rare Single Gene Mutation, Syndromic	2	1
chr16	2768505	2768599	NMD_in	SRRM2	chr16	2768261	2768996	606032	SRRM2, SRM300, KIAA0324	NA	Rare Single Gene Mutation, Syndromic	2	1
chr16	3504401	3504538	NMD_in	CLUAP1	chr16	3501089	3504719	616787	CLUAP1, QILIN, FAP22, KIAA0643	NA	NA	NA	NA
chr16	4845717	4845756	NMD_in	GLYR1	chr16	4845153	4846173	610660	GLYR1, NP60	NA	NA	NA	NA
chr16	7596461	7596528	NMD_in	RBFOX1	chr16	7595641	7597370	605104	RBFOX1, 2BP1, FOX1, HRNBP1	NA	Rare Single Gene Mutation, Genetic Association	2	0
chr16	8915842	8915943	NMD_in	USP7	chr16	8915525	8916501	602519	USP7, HAUSP, HAFOUS	Hao-Fountain syndrome, 616863 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	2	1
chr16	8929369	8929543	NMD_in	USP7	chr16	8923413	8930292	602519	USP7, HAUSP, HAFOUS	Hao-Fountain syndrome, 616863 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	2	1
chr16	9100984	9101029	NMD_in	C16orf72	chr16	9093001	9102983	NA	NA	NA	NA	NA	NA
chr16	12758087	12758206	NMD_in	CPPED1	chr16	12705049	12781184	615603	CPPED1	NA	NA	NA	NA
chr16	14528166	14528207	NMD_in	PARN	chr16	14482827	14552020	604212	PARN, DAN, DKCB6, PFBMFT4	Dyskeratosis congenita, autosomal recessive 6, 616353 (3), Autosomal recessive; Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4, 616371 (3), Autosomal dominant	NA	NA	NA
chr16	15397783	15397839	NMD_in	MPV17L	chr16	15396207	15400786	618100	MPV17L	NA	NA	NA	NA
chr16	15601309	15601458	NMD_in	MARF1	chr16	15600701	15601990	614593	MARF1, KIAA0430, LKAP	NA	NA	NA	NA
chr16	15604628	15604700	NMD_in	MARF1	chr16	15604398	15608290	614593	MARF1, KIAA0430, LKAP	NA	NA	NA	NA
chr16	15624557	15624622	NMD_in	MARF1	chr16	15623123	15624768	614593	MARF1, KIAA0430, LKAP	NA	NA	NA	NA
chr16	18816935	18817131	NMD_in	SMG1	chr16	18816529	18817290	607032	SMG1, LIP, KIAA0421	NA	NA	NA	NA
chr16	18899987	18900044	NMD_in	SMG1	chr16	18896956	18925949	607032	SMG1, LIP, KIAA0421	NA	NA	NA	NA
chr16	19715798	19715932	NMD_in	KNOP1	chr16	19715037	19718157	NA	NA	NA	NA	NA	NA
chr16	22262985	22263006	NMD_in	EEF2K	chr16	22260529	22263109	606968	EEF2K	NA	NA	NA	NA
chr16	23565784	23565879	NMD_in	UBFD1	chr16	23562730	23566986	NA	NA	NA	NA	NA	NA
chr16	24127739	24127887	NMD_in	PRKCB	chr16	24123981	24154683	176970	PRKCB1, PKCB	NA	Rare Single Gene Mutation, Genetic Association	2	0
chr16	24347460	24347552	NMD_in	CACNG3	chr16	24346817	24354832	606403	CACNG3	NA	NA	NA	NA
chr16	27480588	27480623	NMD_in	GTF3C1	chr16	27478531	27481078	603246	GTF3C1	NA	NA	NA	NA
chr16	28152930	28152964	NMD_in	XPO6	chr16	28152785	28156073	608411	XPO6, EXP6, KIAA0370	NA	NA	NA	NA
chr16	28155946	28155975	NMD_in	XPO6	chr16	28152785	28156073	608411	XPO6, EXP6, KIAA0370	NA	NA	NA	NA
chr16	47463882	47463993	NMD_in	PHKB	chr16	47461426	47497398	172490	PHKB	Phosphorylase kinase deficiency of liver and muscle, autosomal recessive, 261750 (3), Autosomal recessive	NA	NA	NA
chr16	49850022	49850096	NMD_in	ZNF423	chr16	49789546	49855734	604557	ZNF423, ZFP423, OAZ, KIAA0760, NPHP14, JBTS19	Nephronophthisis 14, 614844 (3), Autosomal recessive, Autosomal dominant; Joubert syndrome 19, 614844 (3), Autosomal recessive, Autosomal dominant	NA	NA	NA
chr16	50083601	50083631	NMD_in	HEATR3	chr16	50079018	50083936	614951	HEATR3, SYO1	NA	NA	NA	NA
chr16	53208265	53208347	NMD_in	CHD9	chr16	53157541	53209481	616936	CHD9, CREMM, PRIC320, KIAA0308	NA	Rare Single Gene Mutation	3	0
chr16	53223450	53223507	NMD_in	CHD9	chr16	53222755	53226365	616936	CHD9, CREMM, PRIC320, KIAA0308	NA	Rare Single Gene Mutation	3	0
chr16	56198776	56198913	NMD_in	GNAO1	chr16	56192616	56275930	139311	GNAO1, DEE17, NEDIM	Developmental and epileptic encephalopathy 17, 615473 (3), Autosomal dominant; Neurodevelopmental disorder with involuntary movements, 617493 (3), Autosomal dominant	NA	NA	NA
chr16	56337335	56337420	NMD_in	GNAO1	chr16	56336860	56351383	139311	GNAO1, DEE17, NEDIM	Developmental and epileptic encephalopathy 17, 615473 (3), Autosomal dominant; Neurodevelopmental disorder with involuntary movements, 617493 (3), Autosomal dominant	NA	NA	NA
chr16	56340834	56340987	NMD_in	GNAO1	chr16	56336860	56351383	139311	GNAO1, DEE17, NEDIM	Developmental and epileptic encephalopathy 17, 615473 (3), Autosomal dominant; Neurodevelopmental disorder with involuntary movements, 617493 (3), Autosomal dominant	NA	NA	NA
chr16	56499454	56499470	NMD_in	BBS2	chr16	56498568	56499777	606151	BBS2, RP74	Retinitis pigmentosa 74, 616562 (3), Autosomal recessive; Bardet-Biedl syndrome 2, 615981 (3), Autosomal recessive	NA	NA	NA
chr16	57748636	57748832	NMD_in	KATNB1	chr16	57744511	57750826	602703	KATNB1, LIS6	Lissencephaly 6, with microcephaly, 616212 (3), Autosomal recessive	NA	NA	NA
chr16	57785464	57785666	NMD_in	KIFC3	chr16	57772288	57794998	604535	KIFC3	NA	NA	NA	NA
chr16	58127732	58127831	NMD_in	CFAP20	chr16	58116951	58129031	617906	CFAP20, BUG22, C16orf80, FSAP23	NA	NA	NA	NA
chr16	58559804	58559894	NMD_in	CNOT1	chr16	58558674	58560211	604917	CNOT1, NOT1, HPE12, VIBOS	Vissers-Bodmer syndrome, 619033 (3), Autosomal dominant; Holoprosencephaly 12, with or without pancreatic agenesis, 618500 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	2	0
chr16	61710755	61710857	NMD_in	CDH8	chr16	61655721	61713840	603008	CDH8	NA	Rare Single Gene Mutation	2	0
chr16	61714178	61714284	NMD_in	CDH8	chr16	61713958	61727093	603008	CDH8	NA	Rare Single Gene Mutation	2	0
chr16	66549492	66549519	NMD_in	TK2	chr16	66549009	66549937	188250	TK2, MTDPS2, PEOB3	Mitochondrial DNA depletion syndrome 2 (myopathic type), 609560 (3), Autosomal recessive; ?Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 3, 617069 (3), Autosomal recessive	NA	NA	NA
chr16	66728776	66728878	NMD_in	DYNC1LI2	chr16	66728242	66729039	611406	DYNC1LI2, LIC2	NA	NA	NA	NA
chr16	67192564	67192664	NMD_in	E2F4	chr16	67192362	67192760	600659	E2F4	NA	NA	NA	NA
chr16	67236411	67236434	NMD_in	FHOD1	chr16	67234472	67236556	606881	FHOD1, FHOS	NA	NA	NA	NA
chr16	67262212	67262289	NMD_in	SLC9A5	chr16	67259946	67264351	600477	SLC9A5, NHE5	NA	NA	NA	NA
chr16	67737800	67737901	NMD_in	RANBP10	chr16	67735042	67738012	614031	RANBP10, KIAA1464	NA	NA	NA	NA
chr16	68890017	68890106	NMD_in	TANGO6	chr16	68880630	68900433	NA	NA	NA	NA	NA	NA
chr16	69649440	69649566	NMD_in	NFAT5	chr16	69647586	69653235	604708	NFAT5, KIAA0827, NFATL1, TONEBP	NA	NA	NA	NA
chr16	70139161	70139271	NMD_in	PDPR	chr16	70139023	70142233	617835	PDPR, KIAA1990	NA	NA	NA	NA
chr16	70356845	70356905	NMD_in	DDX19A	chr16	70356247	70361417	NA	NA	NA	NA	NA	NA
chr16	70550649	70550677	NMD_in	SF3B3	chr16	70548442	70554445	605592	SF3B3, SF3B130, SAP130	NA	NA	NA	NA
chr16	70678759	70678864	NMD_in	MTSS2	chr16	70678409	70679314	616951	MTSS1L, ABBA1	NA	NA	NA	NA
chr16	71924090	71924280	NMD_in	IST1	chr16	71923380	71924768	616434	IST1, KIAA0174	NA	NA	NA	NA
chr16	74481242	74481385	NMD_in	GLG1	chr16	74480394	74483022	600753	GLG1	NA	NA	NA	NA
chr16	74627576	74627693	NMD_in	RFWD3	chr16	74626554	74628451	614151	RFWD3, FANCW	?Fanconi anemia, complementation group W, 617784 (3), Autosomal recessive	NA	NA	NA
chr16	74882102	74882306	NMD_in	WDR59	chr16	74874444	74885652	617418	WDR59, KIAA1923	NA	NA	NA	NA
chr16	75544770	75544860	NMD_in	TMEM231	chr16	75542683	75545351	614949	TMEM231, JBTS20, MKS11	Joubert syndrome 20, 614970 (3), Autosomal recessive; Meckel syndrome 11, 615397 (3), Autosomal recessive	NA	NA	NA
chr16	75644283	75644462	NMD_in	KARS1	chr16	75641723	75647577	601421	KARS1, KARS, CMTRIB, DFNB89, LEPID, DEAPLE	Deafness, autosomal recessive 89, 613916 (3), Autosomal recessive; Leukoencephalopathy, progressive, infantile-onset, with or without deafness, 619147 (3), Autosomal recessive; ?Charcot-Marie-Tooth disease, recessive intermediate, B, 613641 (3), Autosomal recessive; Deafness, congenital, and adult-onset progressive leukoencephalopathy, 619196 (3), Autosomal recessive	NA	NA	NA
chr16	83996728	83996812	NMD_in	NECAB2	chr16	83994688	83997215	618130	NECAB2	NA	NA	NA	NA
chr16	84055531	84055699	NMD_in	MBTPS1	chr16	84054645	84056004	603355	MBTPS1, S1P, SEDKF	?Spondyloepiphyseal dysplasia, Kondo-Fu type, 618392 (3), Autosomal recessive	NA	NA	NA
chr16	89291681	89291777	NMD_in	ANKRD11	chr16	89291183	89305205	611192	ANKRD11, ANCO1, KBGS	KBG syndrome, 148050 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	1	0
chr17	1560734	1560962	NMD_in	PITPNA	chr17	1558559	1562540	600174	PITPNA, PITPN	NA	NA	NA	NA
chr17	2157406	2157540	NMD_in	SMG6	chr17	2085901	2172657	610963	SMG6, EST1A, KIAA0732	NA	Rare Single Gene Mutation	2	0
chr17	3622543	3622631	NMD_in	SHPK	chr17	3621412	3623338	605060	SHPK, CARKL	[Sedoheptulokinase deficiency], 617213 (3), Autosomal recessive	NA	NA	NA
chr17	3884550	3884956	NMD_in	CAMKK1	chr17	3884427	3885327	611411	CAMKK1, CAMKKA	NA	NA	NA	NA
chr17	4071338	4071445	NMD_in	ZZEF1	chr17	4070924	4072607	619459	ZZEF1, KIAA0399	NA	NA	NA	NA
chr17	4331773	4331887	NMD_in	UBE2G1	chr17	4307123	4366270	601569	UBE2G	NA	NA	NA	NA
chr17	4684063	4684127	NMD_in	PELP1	chr17	4682952	4690887	609455	PELP1, MNAR	NA	NA	NA	NA
chr17	4711432	4711521	NMD_in	ARRB2	chr17	4710744	4715012	107941	ARRB2	NA	NA	NA	NA
chr17	5019849	5019871	NMD_in	KIF1C	chr17	5014837	5019995	603060	KIF1C, LTXS1, KIAA0706, SPAX2	Spastic ataxia 2, autosomal recessive, 611302 (3), Autosomal recessive	NA	NA	NA
chr17	5283983	5284069	NMD_in	RABEP1	chr17	5282520	5308693	603616	RABEP1, RABPT5	NA	NA	NA	NA
chr17	7290697	7290872	NMD_in	YBX2	chr17	7290535	7291092	611447	YBX2, MSY2, CSDA3, DBPC	NA	NA	NA	NA
chr17	7291531	7291597	NMD_in	YBX2	chr17	7291182	7292025	611447	YBX2, MSY2, CSDA3, DBPC	NA	NA	NA	NA
chr17	7411534	7411712	NMD_in	NLGN2	chr17	7408712	7412156	606479	NLGN2, KIAA1366	NA	Rare Single Gene Mutation, Functional	1	0
chr17	7738926	7739013	NMD_in	DNAH2	chr17	7737258	7739732	603333	DNAH2, DNAHC2, SPGF45	Spermatogenic failure 45, 619094 (3), Autosomal recessive	NA	NA	NA
chr17	7940467	7940581	NMD_in	CNTROB	chr17	7940242	7943390	611425	CNTROB, LIP8	NA	NA	NA	NA
chr17	12094422	12094527	NMD_in	MAP2K4	chr17	12081530	12095574	601335	SERK1, PRKMK4, MAPKK4, JNKK1	NA	NA	NA	NA
chr17	17146824	17146873	NMD_in	MPRIP	chr17	17146092	17147318	612935	MPRIP, MRIP, KIAA0864, RIP3, P116RIP	NA	NA	NA	NA
chr17	17260072	17260112	NMD_in	COPS3	chr17	17254945	17260300	604665	COPS3, SGN3	NA	NA	NA	NA
chr17	17850571	17850722	NMD_in	TOM1L2	chr17	17848859	17850892	615519	TOM1L2	NA	NA	NA	NA
chr17	18869233	18869329	NMD_in	PRPSAP2	chr17	18867334	18872582	603762	PRPSAP2, PAP41	NA	NA	NA	NA
chr17	21210936	21211227	NMD_in	TMEM11	chr17	21198840	21214090	618817	TMEM11	NA	NA	NA	NA
chr17	27307743	27307918	NMD_in	WSB1	chr17	27306882	27309099	610091	WSB1, SWIP1	NA	NA	NA	NA
chr17	28353936	28354022	NMD_in	POLDIP2	chr17	28353791	28354487	611519	POLDIP2, PDIP38	NA	NA	NA	NA
chr17	28688688	28688838	NMD_in	SUPT6H	chr17	28688218	28689353	601333	SUPT6H	NA	NA	NA	NA
chr17	28885563	28885788	NMD_in	FLOT2	chr17	28884315	28888944	131560	FLOT2, M17S1, ECS1, ESA1	NA	NA	NA	NA
chr17	28885856	28885946	NMD_in	FLOT2	chr17	28884315	28888944	131560	FLOT2, M17S1, ECS1, ESA1	NA	NA	NA	NA
chr17	28911329	28911383	NMD_in	PHF12	chr17	28911237	28912481	618645	PHF12, PF1	NA	Rare Single Gene Mutation	1	0
